Year,Month,Units Available - Industry,Hotel Units,Caravan & Camp Units,Guest House & Farm Units,Other Accommodation Units,Nights sold - Industry,Hotel - Nights sold,Caravan & Camping - Nights sold,Guest Houses & Farms - Nights sold,Other accommodation - Nights sold,Occupancy Rate - Industry,Hotels - Occupancy rate,Caravan & Camp - Occupancy rate,Guest Houses & Farms - Occupancy rate,Other accommodation - Occupancy rate,Income per stay unit nights  - Industry,Hotels - Income per stay unit nights,Caravan & Camp - Income per stay unit nights,Guest Houses & Farms - Income per stay unit nights,Other accommodation - Income per stay unit nights,Accommodation Income - Industry,Hotels - Accommodation Income,Caravan & Camp - Accommodation Income,Guest Houses & Farms - Accommodation Income,Other accommodation - Accommodation Income,Rest & Bar Sales - Industry,Hotels - Rest & Bar Sales,Caravan & Camping - Rest & Bar Sales,Guest Houses & Farms - Rest & Bar Sales,Other accommodation - Rest & Bar Sales,Other income - Industry,Hotels - Other Income,Caravan & Camping - Other Income,Guest Houses & Farms - Other Income,Other accommodation - Other Income,Total income - Industry,Hotels - Total Income,Caravan & Camping - Total Income,Guest Houses & Farms - Total Income,Other accommodation - Total Income,Nights sold - Industry SA,Hotel - Nights sold SA,Caravan & Camping - Nights sold SA,Guest Houses & Farms - Nights sold SA,Other accommodation - Nights sold SA,Occupancy rate - Industry SA,Hotels - Occupancy rate SA,Caravan and Camping - Occupancy rate SA,Guest Houses and Farms - Occupancy rate SA,Other accommodation - Occupancy rate_SA,Industry - Income per stay unit nights SA,Hotels - Income per stay unit nights SA,Caravan and Camping - Income per stay unit nights SA,Guest Houses and Farms - Income per stay unit nights SA,Other accommodation - Income per stay unit nights SA,Accommodation Income - Industry SA,Hotels - Accommodation Income SA,Caravan & Camping - Accommodation Income SA,Guest Houses & Farms - Accommodation Income SA,Other accommodation - Accommodation Income SA,Rest & Bar Sales - Industry SA,Hotels - Rest & Bar Sales SA,Caravan & Camping - Rest & Bar Sales SA,Guest Houses & Farms - Rest & Bar Sales SA,Other accommodation - Rest & Bar Sales SA,Other Income - Industry SA,Hotels - Other Income SA,Caravan & Camping - Other Income SA,Guest Houses & Farms - Other Income SA,Other accommodation - Other Income SA,Total Income - Total industry SA,Hotels - Total Income SA,Caravan & Camping - Total Income SA,Guest Houses & Farms - Total Income SA,Other accommodation - Total Income SA
2009,August,126400.0,66900.0,11100.0,11400.0,37000.0,1707900.0,924700.0,25400.0,152000.0,605800.0,43.6,44.6,7.4,43.0,52.8,687.1,815.1,78.7,382.2,593.8,1173500000.0,753700000.0,2000000.0,58100000.0,359700000.0,450900000.0,361600000.0,1300000.0,5000000.0,83000000.0,719600000.0,699800000.0,1500000.0,3100000.0,15200000.0,2344000000.0,1815100000.0,4800000.0,66200000.0,457900000.0,1757700.0,946200.0,34100.0,156200.0,621200.0,46.2,46.5,10.6,45.2,55.4,719.1,873.6,83.9,412.1,613.1,1288300000.0,828600000.0,3200000.0,63900000.0,392600000.0,462200000.0,370600000.0,1300000.0,5300000.0,85000000.0,731000000.0,707800000.0,1500000.0,3300000.0,18400000.0,2481600000.0,1907000000.0,6100000.0,72500000.0,496000000.0
2009,September,127300.0,67100.0,11100.0,11400.0,37700.0,1758200.0,931000.0,46200.0,147200.0,633800.0,46.0,46.2,13.9,43.0,56.0,671.8,809.6,77.9,393.3,577.3,1181100000.0,753700000.0,3600000.0,57900000.0,365900000.0,429200000.0,346800000.0,1300000.0,4500000.0,76600000.0,721100000.0,703300000.0,1500000.0,3300000.0,13000000.0,2331400000.0,1803800000.0,6400000.0,65700000.0,455500000.0,1746700.0,901400.0,49800.0,149900.0,645500.0,45.3,44.3,14.4,42.8,56.7,692.9,843.3,78.8,414.5,588.8,1222100000.0,769200000.0,4400000.0,62300000.0,386200000.0,429700000.0,346900000.0,1200000.0,4800000.0,76800000.0,743900000.0,724600000.0,1600000.0,3200000.0,14400000.0,2395700000.0,1840700000.0,7200000.0,70300000.0,477500000.0
2009,October,127700.0,67100.0,11100.0,11400.0,38100.0,1904900.0,1040800.0,37500.0,155300.0,671300.0,48.1,50.0,10.9,43.9,56.8,755.8,890.7,72.0,425.6,661.3,1439700000.0,927000000.0,2700000.0,66099999.99999999,443900000.0,497700000.0,406300000.0,2300000.0,5500000.0,83600000.0,826300000.0,800800000.0,1500000.0,4200000.0,19800000.0,2763700000.0,2134100000.0,6500000.0,75800000.0,547300000.0,1795200.0,939000.0,55500.0,146100.0,654500.0,46.2,46.2,16.3,42.8,56.3,731.0,880.6,75.5,423.8,629.4,1311200000.0,829000000.0,4099999.9999999995,62100000.0,416000000.0,436800000.0,356000000.0,1600000.0,4900000.0,74300000.0,766100000.0,743200000.0,1500000.0,3300000.0,18100000.0,2514100000.0,1928100000.0,7200000.0,70300000.0,508500000.0
2009,November,128699.99999999999,67100.0,11100.0,11400.0,39100.0,1860800.0,969000.0,90300.0,156800.0,644700.0,48.2,48.1,27.1,45.8,55.0,774.2,878.0,117.4,486.0,780.4,1440700000.0,850800000.0,10600000.0,76200000.0,503100000.0,509000000.0,416900000.0,2300000.0,7300000.0,82500000.0,996400000.0,970500000.0,1800000.0,3900000.0,20200000.0,2946100000.0,2238200000.0,14700000.0,87400000.0,605800000.0,1797300.0,893900.0,120000.0,144300.0,639100.0,45.3,44.4,38.6,41.7,53.9,737.6,857.2,125.3,450.4,806.9,1334000000.0,760900000.0,14800000.0,66700000.0,491500000.0,439500000.0,359200000.0,2600000.0,6000000.0,71800000.0,953700000.0,930600000.0,1700000.0,3100000.0,18300000.0,2727200000.0,2050699999.9999998,19100000.0,75800000.0,581600000.0
2009,December,127500.0,67400.0,11100.0,11100.0,37900.0,2060400.0,954700.0,134200.0,154700.0,816800.0,52.1,45.7,39.0,45.0,69.5,734.4,935.2,131.9,449.9,652.7,1513200000.0,892800000.0,17700000.0,69600000.0,533100000.0,523900000.0,414500000.0,2300000.0,4800000.0,102300000.0,999500000.0,969900000.0,2400000.0,3300000.0,23900000.0,3036600000.0,2277200000.0,22400000.0,77700000.0,659300000.0,1853700.0,968100.0,54000.0,124900.0,706600.0,47.4,46.9,15.7,39.7,58.4,718.2,870.7,94.3,411.5,584.7,1315300000.0,843200000.0,5300000.0,53700000.0,413200000.0,452500000.0,368900000.0,1400000.0,3900000.0,78200000.0,882600000.0,861200000.0,1900000.0,3000000.0,16500000.0,2650400000.0,2073300000.0000002,8600000.0,60700000.0,507800000.0
2010,January,128300.00000000001,67400.0,11100.0,11100.0,38700.0,1676600.0,857500.0,48500.0,146100.0,624500.0,42.2,41.0,14.1,42.5,52.1,762.6,921.2,66.0,480.5,665.0,1278600000.0,789900000.0,3200000.0,70200000.0,415300000.0,393300000.0,315800000.0,1300000.0,4300000.0,71900000.0,902300000.0,879100000.0,1500000.0,2700000.0,19000000.0,2574200000.0,1984800000.0,6000000.0,77200000.0,506200000.0,1768600.0,937700.0,47400.0,144200.0,639400.0,44.9,45.4,15.3,41.6,54.7,729.8,871.0,56.2,429.9,627.8,1274800000.0,811100000.0,3300000.0,62900000.0,397500000.0,448100000.0,363000000.0,1700000.0,4400000.0,78900000.0,902600000.0,880600000.0,1500000.0,2700000.0,17800000.0,2625500000.0,2054699999.9999998,6500000.0,70100000.0,494200000.0
2010,February,128500.0,67600.0,11100.0,11100.0,38700.0,1690400.0,929100.0,67000.0,150900.0,543400.0,47.0,49.1,21.6,48.6,50.1,780.7,952.4,41.8,445.3,671.3,1319700000.0,884900000.0,2800000.0,67200000.0,364800000.0,461100000.0,379500000.0,1300000.0,5500000.0,74800000.0,774400000.0,754300000.0,1500000.0,2300000.0,16300000.0,2555200000.0,2018700000.0,5600000.0,75000000.0,455900000.0,1706900.0,923000.0,85500.0,145400.0,553000.0,44.0,44.8,24.3,42.8,47.3,733.0,873.7,48.1,415.4,684.3,1262800000.0,807400000.0,4300000.0,62100000.0,388900000.0,453000000.0,374500000.0,1700000.0,5100000.0,71800000.0,837700000.0,816900000.0,1500000.0,2300000.0,17000000.0,2553600000.0,1998800000.0,7600000.0,69500000.0,477700000.0
2010,March,128699.99999999999,67700.0,11100.0,11100.0,38800.0,1900800.0,1024500.0,90100.0,160000.0,626200.0,47.6,48.8,26.2,46.5,52.1,757.4,911.0,75.5,403.8,694.7,1439700000.0,933300000.0,6800000.0,64599999.99999999,435000000.0,519400000.0,407500000.0,2100000.0,5400000.0,104400000.0,835300000.0,814100000.0,1500000.0,2700000.0,17000000.0,2794400000.0,2154900000.0,10400000.0,72700000.0,556400000.0,1762400.0,943100.0,78200.0,147700.0,593500.0,44.7,45.4,23.2,43.1,50.3,735.3,878.7,75.1,399.7,686.4,1305100000.0,827300000.0,7300000.0,56800000.0,413800000.0,481800000.0,376900000.0,2100000.0,5000000.0,97800000.0,842500000.0,824200000.0,1600000.0,2400000.0,14300000.0,2629300000.0,2028400000.0,11000000.0,64099999.99999999,525799999.99999994
2010,April,128699.99999999999,67400.0,11100.0,11100.0,39100.0,1713600.0,880400.0,85900.0,135000.0,612300.0,44.4,43.5,25.8,40.5,52.2,754.7,851.8,86.1,515.6,761.6,1293200000.0,749900000.0,7400000.0,69600000.0,466300000.0,428300000.0,344700000.0,3100000.0,5500000.0,75000000.0,821000000.0,802600000.0,1500000.0,2700000.0,14200000.0,2542500000.0,1897200000.0,12000000.0,77800000.0,555500000.0,1728400.0,914600.0,74300.0,142400.0,597000.0,44.3,44.6,21.9,42.6,50.3,755.8,860.0,81.9,535.9,723.4,1301900000.0,797100000.0,5800000.0,76200000.0,422700000.0,469300000.0,380200000.0,2900000.0,6100000.0,80100000.0,828200000.0,809400000.0,1600000.0,2600000.0,14700000.0,2599400000.0,1986700000.0,10300000.0,84900000.0,517500000.0
2010,May,129100.0,67800.0,11100.0,11100.0,39100.0,1642300.0,907100.0,43100.0,116900.0,575200.0,41.0,43.2,12.5,34.0,47.5,701.0,825.6,55.7,466.2,600.5,1151200000.0,748900000.0,2400000.0,54500000.0,345400000.0,426300000.0,351400000.0,800000.0,4099999.9999999995,70000000.0,806600000.0,789500000.0,1500000.0,2100000.0,13500000.0,2384100000.0,1889800000.0,4700000.0,60700000.0,428900000.0,1769500.0,948300.0,58700.0,137100.0,625500.0,44.9,46.0,18.4,39.9,53.6,741.8,865.9,64.2,509.2,680.7,1301100000.0,817200000.0,3900000.0,69000000.0,411000000.0,468700000.0,379900000.0,1100000.0,4800000.0,82800000.0,837000000.0,815500000.0,1600000.0,2600000.0,17300000.0,2606600000.0,2012600000.0,6600000.0,76400000.0,511000000.0
2010,June,128900.0,67600.0,11100.0,11100.0,39100.0,1921000.0,1097200.0,59100.0,150300.0,614400.0,49.7,54.1,17.7,45.1,52.4,1095.7,1389.7,93.1,633.4,780.1,2104800000.0000002,1524800000.0,5500000.0,95200000.0,479300000.0,425000000.0,349800000.0,500000.0,4099999.9999999995,70600000.0,912300000.0,894000000.0,1500000.0,2400000.0,14400000.0,3442100000.0,2768600000.0,7500000.0,101700000.0,564300000.0,2122400.0,1186900.0,73000.0,179500.0,683000.0,54.3,57.6,20.3,54.3,58.2,1172.4,1473.2,110.7,660.5,827.9,2528700000.0,1795000000.0,7900000.0,124300000.0,601500000.0,490700000.0,398300000.0,800000.0,5400000.0,86200000.0,997700000.0,974500000.0,1600000.0,3400000.0,18200000.0,4017100000.0,3167800000.0,10300000.0,133100000.0,705900000.0
2010,July,128000.0,67800.0,11100.0,11400.0,37700.0,1673200.0,940200.0,34500.0,119900.0,578600.0,42.2,44.7,10.0,33.9,49.5,953.4,1125.0,55.1,559.6,809.7,1595200000.0,1057700000.0,1900000.0,67099999.99999999,468500000.0,427100000.0,356800000.0,800000.0,3800000.0,65700000.0,867800000.0,848900000.0,1500000.0,2700000.0,14700000.0,2890100000.0,2263400000.0,4200000.0,73600000.0,548900000.0,1730100.0,960200.0,43000.0,129100.0,597700.0,44.8,46.6,11.5,37.2,52.1,1010.4,1216.1,59.3,609.2,828.3,1756200000.0,1173100000.0,2600000.0,76900000.0,503600000.0,467100000.0,384200000.0,900000.0,4200000.0,77700000.0,862400000.0,840500000.0,1500000.0,3500000.0,16800000.0,3085700000.0,2397900000.0,5000000.0,84600000.0,598200000.0
2010,August,128600.0,67900.0,11100.0,11400.0,38200.0,1611400.0,903000.0,22900.0,122900.0,562600.0,40.4,42.9,6.7,34.8,47.5,744.4,801.1,74.2,551.7,722.7,1199500000.0,723400000.0,1700000.0,67800000.0,406600000.0,455300000.0,365600000.0,800000.0,4500000.0,84400000.0,794100000.0,774800000.0,1500000.0,3500000.0,14300000.0,2448900000.0,1863800000.0,4000000.0,75800000.0,505300000.0,1665900.0,926700.0,33700.0,126400.0,579200.0,43.4,45.2,10.6,36.3,49.9,766.7,851.8,76.4,599.6,704.0,1308100000.0,791800000.0,2800000.0,74900000.0,438600000.0,472500000.0,379100000.0,800000.0,4800000.0,87800000.0,812100000.0,789700000.0,1600000.0,3700000.0,17100000.0,2592700000.0,1960600000.0,5200000.0,83400000.0,543500000.0
2010,September,128300.00000000001,68100.0,11100.0,11400.0,37700.0,1678000.0,983600.0,51200.0,119700.0,523500.0,43.6,48.1,15.4,35.0,46.3,746.3,798.0,89.8,583.1,750.7,1252300000.0,784900000.0,4600000.0,69800000.0,393000000.0,473600000.0,379200000.0,2300000.0,5000000.0,87100000.0,787500000.0,767200000.0,1500000.0,3400000.0,15400000.0,2513400000.0,1931300000.0,8400000.0,78200000.0,495500000.0,1669000.0,959100.0,53900.0,123200.0,532700.0,43.0,46.5,15.4,36.0,46.6,771.3,837.4,88.8,611.4,772.5,1305700000.0,812800000.0,5800000.0,74900000.0,412200000.0,470600000.0,377100000.0,2100000.0,5200000.0,86100000.0,804900000.0,782900000.0,1500000.0,3400000.0,17100000.0,2581200000.0,1972800000.0,9500000.0,83500000.0,515400000.0
2010,October,128800.00000000001,68700.0,11000.0,11400.0,37700.0,1718200.0,1024099.9999999999,29100.0,124500.0,540500.0,43.0,48.1,8.5,35.2,46.2,806.5,842.7,68.7,596.0,826.1,1385700000.0,863000000.0,2000000.0,74200000.0,446500000.0,528400000.0,415800000.0,1300000.0,5200000.0,106100000.0,832100000.0,811000000.0,1500000.0,4099999.9999999995,15500000.0,2746200000.0,2089800000.0000002,4800000.0,83500000.0,568100000.0,1591600.0,916100.0,41800.0,115000.0,518799.99999999994,40.5,44.2,12.7,33.2,45.4,779.1,829.2,71.8,595.0,797.7,1246700000.0,760800000.0,3100000.0,70000000.0,412800000.0,459700000.0,357900000.0,500000.0,4700000.0,96600000.0,756400000.0,737000000.0,1500000.0,3300000.0,14600000.0,2462800000.0,1855700000.0,5100000.0,78000000.0,524000000.0
2010,November,128400.0,68100.0,11000.0,11400.0,37900.0,1681600.0,1000300.0,26200.0,122900.0,532200.0,43.7,49.0,7.9,35.9,46.8,798.1,858.1,64.9,620.0,762.5,1342100000.0,858400000.0,1700000.0,76200000.0,405800000.0,524299999.99999994,419700000.0,300000.0,5200000.0,99100000.0,855600000.0,831000000.0,1500000.0,3900000.0,19200000.0,2722000000.0,2109100000.0,3500000.0,85300000.0,524100000.0,1602400.0,924600.0,40200.0,110600.0,527000.0,41.3,44.8,12.9,32.8,45.9,765.5,842.1,68.8,587.2,774.7,1246000000.0,775400000.0,2500000.0,67300000.0,400800000.0,460900000.0,367300000.0,700000.0,4300000.0,88600000.0,850700000.0,828600000.0,1500000.0,3000000.0,17700000.0,2557600000.0,1971200000.0,4700000.0,74600000.0,507100000.0
2010,December,126900.0,67100.0,11000.0,11400.0,37400.0,1858100.0,934600.0,176300.0,133800.0,613400.0,47.2,44.9,51.7,37.9,52.9,776.2,889.2,160.0,663.7,805.7,1442200000.0,831000000.0,28200000.0,88800000.0,494200000.0,551300000.0,424100000.0,2300000.0,6400000.0,118500000.0,998500000.0,961600000.0,1800000.0,3300000.0,31800000.0,2992000000.0,2216700000.0,32299999.999999996,98500000.0,644500000.0,1598300.0,927700.0,66700.0,106000.0,497900.0,41.5,45.3,19.8,33.4,44.1,755.4,822.3,111.8,604.5,755.7,1214800000.0,757900000.0,8199999.999999999,70000000.0,378800000.0,467200000.0,368300000.0,1300000.0,5300000.0,92200000.0,834200000.0,808100000.0,1500000.0,3100000.0,21500000.0,2516100000.0,1934300000.0,11000000.0,78300000.0,492500000.0
2011,January,127500.0,67100.0,11000.0,11600.0,37800.0,1539500.0,817900.0,104700.0,128600.0,488300.0,39.0,39.3,30.7,35.8,41.7,788.4,875.5,105.1,690.5,814.9,1213800000.0,716100000.0,11000000.0,88800000.0,397900000.0,394000000.0,305300000.0,1300000.0,5000000.0,82400000.0,775000000.0,747800000.0,1500000.0,3100000.0,22600000.0,2382800000.0,1769200000.0,13800000.0,96900000.0,502900000.0,1638300.0,911500.0,101000.0,127400.0,498400.0,41.9,44.2,32.3,35.4,43.5,760.0,836.0,91.9,615.3,789.5,1223900000.0,752700000.0,11200000.0,80100000.0,379900000.0,463200000.0,366700000.0,1700000.0,5200000.0,89600000.0,800000000.0,774300000.0,1500000.0,3200000.0,21000000.0,2487100000.0,1893700000.0,14500000.0,88400000.0,490500000.0
2011,February,126600.0,67800.0,11100.0,11600.0,36100.0,1564000.0,920900.0,56200.0,120100.0,466800.0,44.1,48.5,18.1,37.0,46.2,808.2,897.4,53.4,668.6,759.0,1264000000.0,826400000.0,3000000.0,80300000.0,354300000.0,464300000.0,364300000.0,500000.0,5700000.0,93800000.0,739400000.0,716300000.0,1500000.0,2900000.0,18700000.0,2467700000.0,1907000000.0,5000000.0,88900000.0,466800000.0,1572800.0,914000.0,73200.0,113600.0,472000.0,41.1,44.3,20.6,32.4,43.4,760.6,823.2,64.1,622.1,775.5,1210200000.0,754200000.0,4900000.0,72700000.0,378400000.0,456900000.0,360000000.0,1000000.0,5200000.0,90700000.0,815700000.0,791800000.0,1500000.0,2800000.0,19500000.0,2482900000.0,1906100000.0,7400000.0,80800000.0,488600000.0
2011,March,128000.0,67600.0,11100.0,11600.0,37700.0,1775600.0,1024700.0,89100.0,128600.0,533200.0,44.7,48.9,25.9,35.8,45.6,809.5,860.9,79.7,632.2,875.3,1437300000.0,882200000.0,7100000.0,81300000.0,466700000.0,515900000.0,410600000.0,1300000.0,6100000.0,97900000.0,844700000.0,814100000.0,1500000.0,4300000.0,24800000.0,2797900000.0,2106900000.0,9900000.0,91700000.0,589400000.0,1633200.0,927500.0,84600.0,119400.0,501800.0,42.1,45.1,24.8,34.8,44.3,779.6,832.8,77.9,614.3,830.3,1304300000.0,781600000.0,7500000.0,73800000.0,441400000.0,467100000.0,369900000.0,1300000.0,5500000.0,90400000.0,844900000.0,818600000.0,1500000.0,3800000.0,21000000.0,2616200000.0,1970100000.0,10300000.0,83100000.0,552700000.0
2011,April,127200.0,67600.0,11100.0,11800.0,36700.0,1663400.0,886700.0,87400.0,130500.0,558800.0,43.6,43.7,26.2,36.9,50.8,778.6,832.0,88.1,551.7,854.9,1295100000.0,737700000.0,7700000.0,72000000.0,477700000.0,425900000.0,333100000.0,1600000.0,4800000.0,86400000.0,897800000.0,874200000.0,1500000.0,2500000.0,19600000.0,2618800000.0,1945000000.0,10800000.0,79300000.0,583700000.0,1679200.0,930600.0,72200.0,132000.0,544400.0,43.1,44.8,21.3,36.4,49.0,788.5,841.7,82.4,575.2,838.3,1304100000.0,785100000.0,6200000.0,74700000.0,438200000.0,465900000.0,367900000.0,1500000.0,5400000.0,91100000.0,898600000.0,874600000.0,1600000.0,2500000.0,20000000.0,2668600000.0,2027600000.0,9200000.0,82500000.0,549300000.0
2011,May,127000.0,67400.0,11100.0,11800.0,36700.0,1460200.0,879100.0,50800.0,109300.0,421000.0,37.1,42.1,14.8,29.9,37.0,757.2,810.4,63.0,529.7,789.1,1105700000.0,712400000.0,3200000.0,57900000.0,332200000.0,417300000.0,331200000.0,800000.0,4800000.0,80500000.0,846200000.0,829100000.0,300000.0,2700000.0,14100000.0,2369200000.0,1872700000.0,4300000.0,65400000.00000001,426800000.0,1604600.0,925400.0,69600.0,131800.0,477900.0,41.5,45.3,21.6,35.6,42.2,792.6,840.7,74.4,574.3,850.2,1253800000.0,775300000.0,5200000.0,73700000.0,399700000.0,465400000.0,364000000.0,1100000.0,5600000.0,94600000.0,885900000.0,864400000.0,300000.0,3200000.0,18000000.0,2605200000.0,2003800000.0,6600000.0,82600000.0,512200000.00000006
2011,June,127000.0,67400.0,11100.0,11800.0,36700.0,1407300.0,844300.0,58100.0,108700.0,396200.0,36.9,41.8,17.4,30.7,36.0,749.4,794.1,65.4,552.0,808.7,1054700000.0,670500000.0,3800000.0,60000000.0,320400000.0,402400000.0,320000000.0,1300000.0,4500000.0,76600000.0,820000000.0,803700000.0,1500000.0,2000000.0,12800000.0,2277100000.0,1794200000.0,6600000.0,66500000.0,409800000.0,1622800.0,946000.0,65700.0,137900.0,473300.0,42.0,46.1,18.4,38.2,40.5,801.0,842.7,79.1,579.8,878.1,1291200000.0,798800000.0,5500000.0,78400000.0,408500000.0,472600000.0,370800000.0,1700000.0,5800000.0,94400000.0,901200000.0,880700000.0,1500000.0,2800000.0,16200000.0,2665000000.0,2050300000.0000002,8700000.0,87000000.0,519000000.0
2011,July,126900.0,67400.0,11100.0,11800.0,36600.0,1595600.0,928700.0,59900.0,132200.0,474800.0,40.6,44.4,17.4,36.1,41.8,767.4,812.6,76.8,531.0,831.9,1224500000.0,754700000.0,4600000.0,70200000.0,395000000.0,462500000.0,363400000.0,1600000.0,5200000.0,92300000.0,917100000.0,895800000.0,1500000.0,2700000.0,17100000.0,2604100000.0,2013900000.0,7700000.0,78100000.0,504400000.0,1653900.0,946800.0,68200.0,141900.0,497000.0,42.7,46.4,18.9,38.6,44.2,813.7,873.0,84.5,577.2,860.9,1340200000.0,826300000.0,6000000.0,80300000.0,427500000.0,499000000.0,387400000.0,1700000.0,5900000.0,103900000.0,885800000.0,861200000.0,1500000.0,3600000.0,19400000.0,2725000000.0,2075000000.0,9300000.0,89800000.0,550900000.0
2011,August,127300.0,67400.0,11100.0,11800.0,37000.0,1599000.0,922700.0,37000.0,137500.0,501800.0,40.5,44.2,10.8,37.6,43.7,786.9,791.5,81.1,543.3,897.2,1258200000.0,730300000.0,3000000.0,74700000.0,450200000.0,446500000.0,351600000.0,2300000.0,5700000.0,86900000.0,848800000.0,826800000.0,900000.0,3300000.0,17800000.0,2553500000.0,1908700000.0,6200000.0,83700000.0,554900000.0,1659800.0,944900.0,54800.0,139600.0,520500.0,43.2,46.0,17.3,38.5,46.1,817.0,853.0,82.1,594.3,885.7,1372700000.0,805100000.0,5000000.0,82400000.0,480400000.0,472200000.0,372300000.0,2200000.0,6100000.0,91700000.0,891700000.0,866000000.0,1000000.0,3600000.0,21100000.0,2736700000.0,2043400000.0,8100000.0,92000000.0,593200000.0
2011,September,127300.0,67400.0,11100.0,11800.0,37000.0,1729100.0,1014600.0,44100.0,149600.0,520799.99999999994,45.3,50.2,13.2,42.3,46.9,773.3,786.4,93.0,568.2,864.2,1337100000.0,797900000.0,4099999.9999999995,85000000.0,450100000.0,526200000.00000006,415800000.0,2600000.0,6900000.0,100900000.0,931500000.0,907000000.0,1500000.0,3800000.0,19200000.0,2794800000.0,2120699999.9999998,8199999.999999999,95700000.0,570200000.0,1710300.0,981200.0,50500.0,153400.0,525200.0,44.6,48.2,14.4,43.2,46.7,793.0,816.3,91.1,596.4,873.8,1375800000.0,810800000.0,5300000.0,92000000.0,467700000.0,514400000.0,406500000.0,2300000.0,7200000.0,98400000.0,926700000.0,900100000.0,1500000.0,3900000.0,21200000.0,2816900000.0,2117400000.0,9200000.0,103000000.0,587300000.0
2011,October,127300.0,67400.0,11100.0,11800.0,37000.0,1838700.0,1064600.0,42000.0,159100.0,573000.0,46.6,51.0,12.2,43.5,50.0,811.7,837.7,90.5,579.5,880.8,1492500000.0,891800000.0,3800000.0,92200000.0,504700000.0,547500000.0,420400000.0,3400000.0,8199999.999999999,115500000.0,990000000.0,958500000.0,1500000.0,6400000.0,23600000.0,3030000000.0,2270700000.0,8700000.0,106800000.0,643800000.0,1729400.0,973800.0,59300.0,149100.0,547100.0,44.5,47.7,17.8,41.5,48.8,791.6,837.4,94.2,581.6,867.8,1369600000.0,814600000.0,5700000.0,87400000.0,461900000.0,489100000.0,373300000.0,2600000.0,7500000.0,105800000.0,947800000.0,918400000.0,1500000.0,5200000.0,22800000.0,2806500000.0,2106199999.9999998,9700000.0,100100000.0,590500000.0
2011,November,127700.0,67700.0,11100.0,11900.0,37000.0,1945200.0,1126600.0,97600.0,175900.0,545100.0,50.8,55.5,29.3,49.3,49.1,800.2,864.6,56.4,584.4,869.9,1556600000.0,974100000.0,5500000.0,102800000.0,474200000.0,616700000.0,491800000.0,1600000.0,8900000.0,114400000.0,1079200000.0,1048900000.0000001,1500000.0,5100000.0,23700000.0,3252500000.0,2514800000.0,8600000.0,116800000.0,612300000.0,1881300.0,1035300.0,142600.0,163400.0,540100.0,47.8,50.6,46.3,44.9,48.1,774.5,850.3,59.4,569.7,876.8,1443400000.0,872300000.0,8199999.999999999,92100000.0,470700000.0,542900000.0,429300000.0,2100000.0,7400000.0,104100000.0,1083700000.0,1056099999.9999999,1500000.0,3900000.0,22200000.0,3069900000.0,2357700000.0,11800000.0,103400000.0,597000000.0
2011,December,127400.0,67400.0,11100.0,11900.0,37000.0,2060000.0,1026900.0000000001,187100.0,172200.0,673800.0,52.2,49.1,54.4,46.7,58.7,835.2,924.5,122.4,631.8,949.1,1720600000.0,949400000.0,22900000.0,108800000.0,639500000.0,606300000.0,463300000.0,2900000.0,7100000.0,133000000.0,1169700000.0,1126700000.0,3000000.0,3400000.0,36600000.0,3496600000.0,2539400000.0,28800000.0,119300000.0,809100000.0,1795400.0,1018200.0,77100.0,145500.0,554500.0,46.6,49.3,22.0,41.4,48.8,806.1,849.4,84.1,570.8,883.6,1440500000.0,861500000.0,6600000.0,86400000.0,486000000.0,517600000.0,404200000.0,1800000.0,5900000.0,105800000.0,966800000.0,936200000.0,2500000.0,3200000.0,24900000.0,2924800000.0,2201900000.0,10900000.0,95400000.0,616600000.0
2012,January,128500.0,67600.0,11100.0,11800.0,38000.0,1674000.0,916500.0,78900.0,147800.0,530800.0,42.0,43.7,22.9,40.4,45.1,862.4,889.7,86.2,645.5,991.1,1443700000.0,815400000.0,6800000.0,95400000.0,526100000.0,437300000.0,336200000.0,1300000.0,6600000.0,93200000.0,892100000.0,863300000.0,1800000.0,3600000.0,23400000.0,2773100000.0,2014900000.0,9900000.0,105600000.0,642700000.0,1764900.0,1002200.0,77300.0,146500.0,538800.0,45.1,48.5,24.3,40.1,47.0,818.0,837.6,76.8,570.1,930.0,1436700000.0,840700000.0,6900000.0,85800000.0,503300000.0,508800000.0,400400000.0,1800000.0,6700000.0,99900000.0,925900000.0,898700000.0,1900000.0,3700000.0,21600000.0,2871300000.0,2139800000.0000002,10500000.0,96200000.0,624800000.0
2012,February,128300.00000000001,67400.0,11100.0,11800.0,38000.0,1777300.0,1019100.0,56800.0,169000.0,532400.0,47.8,52.1,17.6,49.4,48.3,863.0,910.2,68.7,628.4,931.8,1533800000.0,927600000.0,3900000.0,106200000.0,496100000.0,509800000.0,406100000.0,1300000.0,7300000.0,95100000.0,899700000.0,873400000.0,1500000.0,4099999.9999999995,20700000.0,2943300000.0,2207100000.0,6700000.0,117600000.0,611900000.0,1764900.0,1005700.0,72300.0,153400.0,533500.0,44.4,48.1,20.1,43.0,45.0,817.3,838.4,82.8,580.0,902.7,1426000000.0,841900000.0,6600000.0,94400000.0,483100000.0,481400000.0,381200000.0,1800000.0,6600000.0,91800000.0,981600000.0,954400000.0,1500000.0,3900000.0,21800000.0,2889100000.0,2177600000.0,9900000.0,105000000.0,596600000.0
